SystemDate,AccountNumber,OfficeRR,Currency,SecurityType,Symbol,CUSIP,Sedol,SecurityDescription,ClosingPrice,factor,Rate,TradeQuantity,SettleQuantity,TradeMarketValue,SettleMarketValue,TodayUnrealizedPL,TodayRealizedPL,TodayCouponInterest,TodayFundingInterest,TodayTotalPL,MTDUnrealizedPL,MTDRealizedPL,MTDCouponInterest,MTDFundingInterest,MTDTotalPL,YTDUnrealizedPL,YTDRealizedPL,YTDCouponInterest,YTDFundingInterest,YTDTotalPL,RATING,Margin Requirements
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,13049YCK5,,CALIFORNIA MUN FIN AUTH STUDEN BDS                      2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880.0,44.4444,0.0,3924.4444,0.0,3880.0,44.4444,0.0,3924.4444,BB+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,13049YEC1,,CALIFORNIA MUN FIN AUTH STUDEN BDS                      2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,41.6667,0.0,1680.6667,BB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,152691AV3,,CENTRAL BRADFORD PROGRESS AUTH BDS                      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,55.5556,0.0,1335.5556,CCC-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,152691BJ9,,CENTRAL BRADFORD PROGRESS AUTH BDS                      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892.55,594.4444,0.0,3486.9944,A-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,167486VV8,,CHICAGO ILL GO BDS                   2015B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,5.1215,0.0,31.8715,AA,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,167510BH8,,CHICAGO ILL BRD ED DEDICATED C TAX BDS                  2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.3333,0.0,308.3333,BB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,167510BP0,,CHICAGO ILL BRD ED DEDICATED C TAX BDS                  2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775847.75,263.1945,0.0,776110.9445,B-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,19645UFK5,,COLORADO EDL & CULTURAL FACS A CHARTER SCH REF IMPT BDS 2021A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541260.2,0.0,0.0,1541260.2,BB+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,19645UPR9,,COLORADO EDL & CULTURAL FACS A CHARTER SCH REF IMPT BDS 2021A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.05,21.1111,0.0,-21.9389,B,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,19645UPY4,,COLORADO EDL & CULTURAL FACS A CHARTER SCH REF BDS      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680760.0,480.0,0.0,681240.0,BBB+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,19645UPZ1,,COLORADO EDL & CULTURAL FACS A UTH REV CHARTER SCH REF BDS WI NDSOR CHARTER ACADEMY 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354284.2,295.5555,0.0,354579.7555,D,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,20775B6X9,,CONN ST HSG FIN AUTH HSG MTG F HSG MTG FIN PROG BDS     2015A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-551.0,85.5555,0.0,-465.4445,AA,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,20775BY83,,CONN ST HSG FIN AUTH HSG MTG F MTG FIN BDS              2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,6.75,AA,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,20775DQH8,,CONNECTICUT ST HEALTH & EDL FA BDS                      2021A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.111,0.0,51.111,A,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,20775DVA7,,CONNECTICUT ST HEALTH & EDL FA BDS                      2021A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.8,68.8889,0.0,305.6889,A-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,20775HYW7,,CONNECTICUT ST HSG FIN AUTH HS BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,15.6,BB,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,232310AM4,,CUYAHOGA FALLS OHIO CITY SCH D COPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.5,0.0,0.0,823.5,B-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,28282PDQ4,,EL CENTRO CALIF ELEM SCH DIST ELECTION 2016-SER C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,950.0,CCC,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,28282PDV3,,EL CENTRO CALIF ELEM SCH DIST ELECTION 2022 GO BDS     A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1414.0,0.0,0.0,-1414.0,BBB+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,295244AV9,,ERIE FARM MET DIST COLO GO LTD TAX REF AND IMPT  2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2450.3,21.1111,0.0,-2429.1889,BBB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,296110GH6,,ESCAMBIA CNTY FLA HEALTH FACS CARE BDS                 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2830.4,1.1111,0.0,2831.5111,CCC,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,296806PP1,,ESSEX CNTY N J IMPT AUTH GO LEASE REV BDS         2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21755.7,1035.0001,0.0,22790.7001,A-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,34061QBS5,,FLORIDA DEV FIN CORP HEALTHCAR BDS                      2022A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8909.5,661.111,0.0,-8248.389,B+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,34157WAT6,,FLORIDA ST BRD GOVERNORS FLA P OLYTECHNIC UNIV DO RM REV BDS 2023 A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4173.15,0.0,0.0,4173.15,CCC+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,34157WAU3,,FLORIDA ST BRD GOVERNORS FLA P OLYTECHNIC UNIV DO RM REV BDS 2023 A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7618.5,0.0,0.0,7618.5,AA+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,345105JH4,,FOOTHILL / EASTERN TRANSN CORR SR LIEN REF BDS          2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20128.8,0.0,0.0,20128.8,B,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,345105KR0,,FOOTHILL / EASTERN TRANSN CORR SR LIEN REF BDS          2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254479.45,826.111,0.0,1255305.561,A-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,345105KS8,,FOOTHILL / EASTERN TRANSN CORR JR LIEN REF BDS          2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.5,2.7778,0.0,651.2778,BBB+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,345105KT6,,FOOTHILL / EASTERN TRANSN CORR SR LIEN REF BDS          2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7778,0.0,27.7778,BB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,37970PGQ9,,GLOUCESTER CNTY N J IMPT AUTH BDS                      2015C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33259.75,336.1114,0.0,33595.8614,CCC-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,37970PLG5,,GLOUCESTER CNTY N J IMPT AUTH LN BDS                   2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3307.5,0.0,0.0,3307.5,0.0,3307.5,0.0,0.0,3307.5,CCC+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,37970PLH3,,GLOUCESTER CNTY N J IMPT AUTH LN BDS                   2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.0,0.0,0.0,4070.0,0.0,4070.0,0.0,0.0,4070.0,BBB,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,443726H23,,HUDSON CNTY N J GO BDS                   A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4999,0.0,2.4999,D,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,481367BR0,,JULINGTON CREEK PLANTATION CMN BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,680.0,AA,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,54627DKP5,,LOUISIANA HSG CORP SINGLE FAMI BDS                      2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.5,116.25,0.0,975.75,A-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,59259YA41,,METROPOLITAN TRANSN AUTH N Y R REV BDS                  2013B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,27.7779,0.0,-472.2221,A-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,59261AC96,,METROPOLITAN TRANSN AUTH N Y R BDS                      2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5712.0,0.0,0.0,5712.0,CCC-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,59261AE52,,METROPOLITAN TRANSN AUTH N Y R BDS                      2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,222.2222,0.0,3262.2222,CCC+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,59261AXU6,,METROPOLITAN TRANSN AUTH N Y R GREEN BDS                2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9211.25,722.2223,0.0,9933.4723,BB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,59465M4L6,,MICHIGAN ST HSG DEV AUTH RENTA BDS                      2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16534.0,155.5556,0.0,16689.5556,B+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,59465PEJ3,,MICHIGAN ST HSG DEV AUTH RENT BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,225.0,BBB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,597086SE8,,MIDDLETOWN N Y PUB IMPT BDS             2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,5.8332,0.0,-14.1668,A,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,613603B32,,MONTGOMERY CNTY PA HIGHER ED & BDS                      2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47500.0,111.1111,0.0,47611.1111,C,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,613603B40,,MONTGOMERY CNTY PA HIGHER ED & BDS                      2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,-25.0,AA,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,613603K24,,MONTGOMERY CNTY PA HIGHER ED & BDS                      2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917207.15,557.7777,0.0,917764.9277,A-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,613603K32,,MONTGOMERY CNTY PA HIGHER ED & THOMAS JEFFERSON UNIV-AG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221894.35,200.0001,0.0,222094.3501,BB,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,62412PBQ8,,MOUNTAIN HSE FING AUTH CALIF U BDS                      2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53904.5,1463.8889,0.0,55368.3889,A-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,62412PCN4,,MOUNTAIN HSE FING AUTH CALIF U SUB BDS                  2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-358.25,622.7605,0.0,264.5105,BBB,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,62620HFE7,,MUNICIPAL ELEC AUTH GA BDS                      2022A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,270.0,B+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,62620HGP1,,MUNICIPAL ELEC AUTH GA BDS                      2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-371.85,86.1111,0.0,-285.7389,BBB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,62620HGR7,,MUNICIPAL ELEC AUTH GA BDS                      2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3049.05,797.2223,0.0,-2251.8277,BB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,62620HHM7,,MUNICIPAL ELEC AUTH GA BDS                      2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-526.8,38.8891,0.0,-487.9109,A,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,62620HHN5,,MUNICIPAL ELEC AUTH GA BDS                      2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-686.0,83.3333,0.0,-602.6667,BB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,62620HHP0,,MUNICIPAL ELEC AUTH GA BDS                      2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-503.125,0.0,-503.125,A,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64469DQ53,,NEW HAMPSHIRE ST HSG FIN AUTH ACQUISITION BDS          2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.5,0.0,0.0,812.5,C,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64577XCX2,,NEW JERSEY ECONOMIC DEV AUTH R SCH FACS CONSTR BDS      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7778,0.0,2.7778,0.0,0.0,2.7778,0.0,2.7778,CCC-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64577XDA1,,NEW JERSEY ECONOMIC DEV AUTH R SCH FACS CONSTR BDS      2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-956.2,50.5557,0.0,-905.6443,0.0,-1151.8,123.8892,0.0,-1027.9108,B,0.0
8/21/2023,66TX99CB,TX47,USD,,,64577XDE3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22543.0,0.0,0.0,-22543.0,CC,
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64577XEF9,,NEW JERSEY ECONOMIC DEV AUTH R SCH FACS CONSTR BDS      2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1605.8,0.0,0.0,-1605.8,0.0,1602.1,0.0,0.0,1602.1,BBB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64578EME4,,NEW JERSEY ECONOMIC DEV AUTH S BDS                      2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,17.1874,0.0,68.5874,B,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,6460666X3,,NEW JERSEY ST EDL FACS AUTH RE BDS                      2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4167,0.0,35.4167,B+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,646067EL8,,NEW JERSEY ST EDL FACS AUTH RE REF BDS                  2015B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379636.35,0.0,0.0,379636.35,A,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,6461366L0,,NEW JERSEY ST TRANSN TR FD AUT SYS BDS                  2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8701.4,0.0,0.0,8701.4,0.0,8701.4,0.0,0.0,8701.4,AA+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,6461367J4,,NEW JERSEY ST TRANSN TR FD AUT PROG BDS                 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14638.4,2121.1111,0.0,16759.5111,CCC-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,646136U66,,NEW JERSEY ST TRANSN TR FD AUT TRANS PROG BDS           2014A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.4,-33.0556,0.0,136.3444,BBB,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,646136V73,,NEW JERSEY ST TRANSN TR FD AUT TRANS PROG BDS           2014A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.8,205.417,0.0,2454.217,C,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64613AHH8,,NEW JERSEY ST HSG & MTG FIN AG Y REV SINGLE FAMILY BDS 2023 J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.25,5.8751,0.0,1082.1251,AA-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64613CBS6,,NEW JERSEY ST TRANSN TR FD AUT PROG BDS                 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6365.05,305.5555,0.0,-6059.4945,BB,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64613CBU1,,NEW JERSEY ST TRANSN TR FD AUT H PROG BDS 2019 BB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.2,37.7777,0.0,1217.9777,AA-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64613CDQ8,,NEW JERSEY ST TRANSN TR FD AUT PROG BDS                 2023A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-965.65,833.4722,0.0,-132.1778,BBB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64613CDS4,,NEW JERSEY ST TRANSN TR FD AUT H PROG BDS 2020 AA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784461.25,420.5554,0.0,784881.8054,BBB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,647201UY6,,NEW MEXICO MTG FIN AUTH SINGLE FAMILY PROGRAM CL 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45,18.4162,0.0,117.8662,BB-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,647201WE8,,NEW MEXICO MTG FIN AUTH SINGLE FAMILY PROGRAM CL 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-455.85,0.0,0.0,-455.85,B+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,647201XL1,,NEW MEXICO MTG FIN AUTH SING FAMILY PROGRAM CL I 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.5,0.0,0.0,137.5,AA+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64966QPH7,,NEW YORK N Y GO BDS                   FISCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.5,33.3335,0.0,-229.1665,BB+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64971PKJ3,,NEW YORK N Y CITY INDL DEV AGY PILOT REF BDS            2020,92.702,0.01,4.0,0.0,845000.0,0.0,783331.9,0.0,-2581.65,93.8889,0.0,-2487.7611,0.0,-25314.05,760.5556,0.0,-24553.4944,0.0,-25314.05,760.5556,0.0,-24553.4944,BB,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64971PLQ6,,NEW YORK N Y CITY INDL DEV AGY  REV REF-YANKEE STAD PROJ-PILO T-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1728.0,166.6666,0.0,-1561.3334,A-,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64972B8M0,,NEW YORK N Y CITY HSG DEV CORP REV BDS                  2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11250.0,0.0,0.0,11250.0,CCC+,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64972E4H9,,NEW YORK N Y CITY HSG DEV CORP  MULTIFAMILY HSG R EV BDS 2023  A1 GREEN BOND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.0,13.4722,0.0,-177.5278,AAA,0.0
8/21/2023,66TX99CB,TX47,USD,Municipal Bonds,,64972EFH7,,NEW YORK N Y CITY HSG DEV CORP BDS                      2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3842.8,0.0,0.0,3842.8,CC,0.0
